  3120,   197,  1784,  3599,  2640, 17948, 13972, 22897
  3104,   100,   209,  3112,  1608, 18128, 13236, 22503
  3072,   117,   779,  3171,  1940, 18912, 13060, 23064
  3072,  1489,  1012,  3560,  1328, 18052, 13432, 22540
  3088,   108,   386,  3113,  1716, 20644, 11732, 23806
  3120,   540,   810,  3268,  3220, 18660, 13412, 23204
  3104,   933,   978,  3385,  1860, 17504, 13468, 22163
  3088,   702,   830,  3273,  2032, 18936, 13104, 23117
  3104,   459,   598,  3194,  1856, 17424, 13636, 22203
  3088,   581,   798,  3241,   480, 18380, 12548, 22259
  3056,  2606,  3609,  5399,  2580, 22236, 12224, 25505
  3072,   332,   567,  3141,   640, 18180, 12804, 22245
  3120,   708,   408,  3225,  1268, 18200, 12368, 22041
  3104,   142,   346,  3126,  2328, 18656, 13740, 23286
  3088,  1352,   659,  3434,  1928, 19152, 12580, 22995
  3056,   609,   670,  3187,   948, 19016, 12444, 22745
  3088,   349,  1270,  3357,  1860, 18980, 12368, 22730
  3072,   193,   248,  3088,  1828, 17468, 14172, 22568
  3088,  1174,   922,  3429,  1028, 18392, 12852, 22460
  3056,  1450,  1194,  3587,  1464, 16100, 13624, 21141
  3088,   917,   799,  3318,  2208, 16708, 13032, 21304
  3056,  1576,  1125,  3617,  2184, 20388, 12900, 24224
  3088,  1338,  3021,  4522,  2240, 18936, 12716, 22919
  3072,   817,  1296,  3432,  1904, 18736, 12476, 22590
  3056,   810,  1032,  3325,  2148, 18812, 14248, 23696
  3088,   433,   292,  3131,  1024, 16452, 13140, 21080
  3040,   476,   675,  3150,  1652, 18320, 13296, 22696
  3072,   493,   808,  3214,  1604, 18680, 13192, 22924
  3056,   653,   881,  3246,   476, 20636, 12056, 23904
  3040,   778,   607,  3196,  1432, 18604, 12744, 22595
  3072,   794,   735,  3256,  1744, 18412, 12420, 22277
  3056,  1204,   364,  3304,  1984, 18472, 14120, 23335
  3056,   626,   458,  3152,  1548, 17120, 14108, 22237
  3040,   129,   584,  3098,   836, 18864, 13048, 22952
  3056,  1409,   870,  3475,  1380, 18540, 12384, 22338
  3072,  2001,  1909,  4133,   980, 20076, 11980, 23399
  3072,   411,  1128,  3298,  1364, 18204, 13356, 22619
  3040,   217,  1107,  3242,  1908, 18236, 13596, 22826
  3056,  1018,    32,  3221,  1084, 19188, 12020, 22667
  3024,  1049,  1692,  3620,  2216, 17276, 14884, 22910
  3056,  1422,   804,  3465,  1184, 17816, 13184, 22195
  3056,  1294,   412,  3344,   884, 17616, 12920, 21863
  3024,   425,  1477,  3392,  1632, 18728, 13504, 23146
  3040,   546,   875,  3210,   908, 17788, 12872, 21975
  3056,   463,   258,  3101,  1404, 18860, 13444, 23203
  3056,  2160,   523,  3778,  3384, 19408, 14140, 24249
  3040,   578,   895,  3221,   524, 18036, 12488, 21943
  3040,   318,   937,  3196,  1096, 18236, 13524, 22729
  3040,   342,   896,  3187,   992, 17928, 13344, 22370
  3008,    92,   568,  3062,  1748, 18504, 13548, 23000
  3056,    91,    27,  3057,  1304, 18436, 13520, 22899
  3056,   795,  1276,  3405,  1028, 17936, 13648, 22561
  3056,   669,    75,  3129,  1256, 17392, 13532, 22072
  3040,   189,   813,  3152,  1688, 18396, 13728, 23015
  3040,   771,   361,  3156,  1440, 17264, 13976, 22258
  3024,   542,   304,  3087,  1908, 18772, 13076, 22956
  3008,   575,  1201,  3289,  1720, 18068, 13900, 22860
  3024,   690,   722,  3184,  2024, 18352, 13656, 22964
  3008,   658,   295,  3093,  1564, 18068, 13696, 22726
  3040,  2253,   277,  3793,  1440, 16644, 15008, 22457
  3024,   199,   108,  3032,  2292, 19076, 12696, 23029
  3008,   468,  1057,  3222,  1004, 17556, 13316, 22057
  3056,   694,  2160,  3806,  3216, 19272, 12672, 23288
  3024,     9,   175,  3029,  1780, 17520, 13628, 22267
  3040,    75,   875,  3164,  1992, 18312, 13928, 23092
  3024,  1747,   695,  3560,  1000, 16072, 14660, 21776
  3024,  2066,  2441,  4401,  3124, 20248, 13172, 24356
  2992,   535,   494,  3079,   872, 16752, 14932, 22457
  3008,  1311,    79,  3282,  1316, 17852, 13280, 22288
  3024,    73,   970,  3176,  1060, 17756, 14004, 22638
  3008,   378,   417,  3060,  1988, 17856, 14312, 22970
  3040,    30,   602,  3099,  1688, 17644, 13196, 22097
  3024,   234,   906,  3165,    32, 17160, 15248, 22955
  3040,   684,   736,  3201,  1240, 17632, 13420, 22192
  3024,  1374,   379,  3343,   764, 18600, 12728, 22550
  3024,   564,  1877,  3603,  1460, 18568, 13508, 23008
  3008,   376,   190,  3037,  1932, 17568, 14120, 22621
  3024,   596,  1408,  3388,  1012, 17892, 13184, 22247
  3008,  1204,  2832,  4303,  1364, 18220, 13204, 22542
  2976,   528,   538,  3069,   964, 17964, 13120, 22265
  3024,   880,   350,  3168,  2624, 18304, 14912, 23754
  3024,   574,   231,  3086,  1356, 17264, 14124, 22346
  3024,   485,   530,  3108,  1632, 17952, 13780, 22689
  2992,  1510,   683,  3420,  1300, 17228, 14168, 22343
  3024,   135,  1294,  3291,  2280, 19240, 13544, 23639
  3024,   145,   239,  3036,  1552, 16864, 14588, 22352
  3040,   572,   354,  3113,  1972, 17992, 14028, 22899
  2992,   318,   362,  3030,   732, 17080, 13744, 21935
  3008,   529,   823,  3163,  1508, 18676, 13128, 22878
  2992,   475,   568,  3082,  1740, 18296, 12996, 22509
  2992,   856,   773,  3206,   944, 17524, 13824, 22340
  2992,   745,  1237,  3322,  2080, 18284, 13592, 22877
  3008,   350,   754,  3120,  1648, 17832, 13972, 22713
  2992,   109,   225,  3002,  1232, 19852, 12520, 23502
  2992,   138,   993,  3155,  1304, 18464, 13148, 22704
  2976,   302,   790,  3093,  2544, 18308, 13848, 23095
  3024,   212,   439,  3063,  2752, 17692, 15500, 23681
  2992,   640,   443,  3091,  1112, 19712, 12768, 23512
  3008,  1285,   386,  3293,   344, 17240, 13380, 21825
  3024,     6,   707,  3105,  1368, 18200, 13728, 22837
  3008,  1599,  1395,  3681,  2416, 19240, 14156, 24008
  3024,  1183,  1566,  3605,   688, 17376, 11732, 20977
  3024,   316,   742,  3129,  1560, 17944, 14144, 22901
  3008,    54,   750,  3100,  1224, 17684, 13848, 22494
  2992,   232,    90,  3002,  1132, 18804, 12880, 22820
  2992,  1614,  1951,  3919,  2700, 18864, 14272, 23808
  2976,   612,    25,  3038,  1272, 16332, 15172, 22328
  3008,   857,   304,  3142,  1624, 17864, 13320, 22342
  2992,   710,    83,  3076,   612, 17392, 13780, 22197
  2944,   749,   510,  3080,  1996, 17704, 13128, 22130
  2960,  1741,  2578,  4294,   676, 19796, 14140, 24336
  2992,   332,   998,  3171,  1800, 17680, 14508, 22941
  2976,   879,    50,  3103,  1460, 17672, 13184, 22096
  2960,  1115,  1799,  3638,  1304, 17808, 14804, 23194
  2992,  2130,   777,  3754,   948, 16872, 14792, 22458
  2992,   407,   146,  3023,  2140, 20352, 12792, 24133
  2960,   236,  1176,  3193,  1368, 18552, 13680, 23090
  2992,    54,     1,  2992,  2112, 17392, 14180, 22539
  3024,   658,   181,  3100,  1720, 17740, 14388, 22905
  2960,    40,   384,  2985,  1152, 17972, 13712, 22634
  2960,  1423,    16,  3284,   480, 16916, 13904, 21902
  2976,   648,   512,  3088,   456, 18316, 13908, 23002
  2944,  1629,  1460,  3667,  2280, 18600, 14452, 23664
  2992,   557,    37,  3043,   168, 16392, 13768, 21407
  2944,   118,    34,  2946,  1280, 17380, 14700, 22798
  2960,  1400,   754,  3360,   124, 17036, 13584, 21789
  2960,   764,   993,  3214,  1324, 18744, 12400, 22513
  2976,  1269,  2291,  3964,  1668, 19384, 12788, 23282
  2944,  1375,  1636,  3637,  1844, 16784, 13988, 21926
  2976,  1415,   664,  3361,  1908, 17844, 15188, 23510
  2960,   223,   550,  3018,   132, 18072, 13036, 22283
  2944,   166,  1193,  3180,  1516, 17824, 13788, 22585
  2960,  1935,    56,  3536,  2428, 16424, 14796, 22238
  2944,   884,  1192,  3296,   676, 21312, 12736, 24836
  2960,  2574,   565,  3963,   824, 17132, 12892, 21456
  2944,   263,   229,  2964,   900, 18000, 14056, 22855
  2944,   287,  1038,  3134,  1492, 17748, 14004, 22656
  2928,   960,   270,  3093,   944, 18244, 12844, 22331
  2928,  2103,  2855,  4598,  2660, 18884, 14008, 23662
  2960,   742,    86,  3052,  1212, 18248, 13640, 22814
  2912,   525,   659,  3031,  3912, 18684, 15312, 24471
  2944,  1784,   467,  3473,   568, 18296, 12988, 22444
  2960,    73,   627,  3026,    56, 19220, 11768, 22536
  2960,  3109,  3589,  5595,  3336, 20736, 12512, 24447
  2960,  1466,  1416,  3593,   700, 16420, 11908, 20295
  2976,   560,  1150,  3239,  2768, 18248, 15404, 24040
  2960,   675,   276,  3048,   592, 16776, 14064, 21899
  2944,  3037,  1279,  4418,   668, 21080, 10572, 23591
  2960,   487,  1480,  3345,  1588, 18940, 12916, 22979
  2960,  1222,  1528,  3548,  1576, 18080, 12776, 22194
  2960,  1094,   623,  3216,  1644, 17968, 14188, 22953
  2928,   579,   872,  3109,  1648, 18280, 13820, 22975
  2912,  1220,   236,  3166,  1284, 18004, 13140, 22326
  2944,   722,   189,  3037,  1236, 19176, 12388, 22862
  2944,  1670,   217,  3391,  1332, 16036, 15424, 22289
  2928,  1537,   855,  3415,  2100, 17788, 13504, 22431
  2944,   597,   306,  3019,  1620, 18260, 14116, 23136
  2928,    45,   470,  2965,   800, 17756, 13104, 22082
  2944,   666,   133,  3021,   852, 18108, 12704, 22136
  2944,  1148,  1250,  3398,  1636, 18688, 13524, 23126
  2928,   946,  1329,  3351,   868, 18364, 13224, 22646
  2928,   925,   524,  3115,  1228, 18388, 12996, 22550
  2928,   229,   963,  3090,  2200, 18656, 14532, 23750
  2944,   952,   145,  3097,  1304, 18656, 13200, 22890
  2928,   130,    45,  2931,  1072, 18696, 12872, 22723
  2896,   828,   917,  3148,   940, 18532, 13160, 22748
  2912,  1177,  1691,  3567,   892, 18488, 12792, 22499
  2928,    85,   642,  2998,  1296, 17476, 14252, 22587
  2928,   228,   150,  2940,  2468, 17688, 15096, 23384
  2928,   304,    45,  2944,   596, 17128, 12924, 21465
  2928,   630,   341,  3014,   764, 17964, 12652, 21985
  2896,  2139,  2074,  4154,    64, 18996, 13284, 23180
  2928,   186,  1324,  3218,   556, 17928, 13428, 22406
  2912,  1241,   376,  3187,  1760, 17980, 13444, 22519
  2896,   157,   889,  3033,  2096, 17732, 15752, 23810
  2896,  1425,  1016,  3383,  2016, 17792, 14316, 22925
  2896,   421,   157,  2930,   280, 17512, 12140, 21310
  2896,  1035,   401,  3101,  1228, 18596, 13608, 23075
  2928,  2870,  3180,  5188,  1800, 19872, 13412, 24042
  2928,  1624,   679,  3416,   368, 18468, 12444, 22272
  2912,  1872,  1119,  3638,    12, 18460, 12664, 22386
  2896,   937,  1310,  3313,  1396, 18336, 13680, 22919
  2912,   116,   128,  2917,  1160, 17992, 13572, 22566
  2928,   185,  1053,  3117,  1544, 18248, 14552, 23390
  2928,  1039,   656,  3175,   376, 17232, 13100, 21649
  2928,  1235,   238,  3186,  1044, 17724, 13460, 22280
  2912,  1565,  1470,  3617,  3124, 18840, 14492, 23973
  2912,   419,    41,  2942,   892, 17328, 14496, 22609
  2912,   886,    61,  3044,   812, 18068, 13256, 22423
  2912,   253,   621,  2988,  1048, 17828, 13172, 22190
  2912,   558,   213,  2972,  2320, 18048, 13756, 22810
  2896,  1756,   510,  3424,  1900, 18244, 13592, 22829
  2912,   168,  1606,  3329,  2800, 17764, 14904, 23356
  2912,    31,    78,  2913,  2108, 18396, 13548, 22943
  2896,  1297,    53,  3173,  1540, 18396, 13964, 23146
  2896,     5,   673,  2973,  1948, 17924, 13920, 22777
  2896,   439,   385,  2954,   780, 16548, 13976, 21674
  2912,  1305,   672,  3261,  1104, 18612, 12584, 22494
  2864,  1303,  2419,  3968,  3832, 20204, 13644, 24678
  2912,   484,  1116,  3155,  1656, 18060, 14048, 22940
  2896,   334,   289,  2929,  2004, 17692, 13844, 22553
  2896,   814,   787,  3109,  1684, 17980, 13824, 22742
  2896,   160,     9,  2900,  1532, 18628, 12588, 22534
  2896,   126,  1576,  3299,  1572, 18932, 13576, 23349
  2880,   648,   350,  2972,  1508, 17956, 12968, 22200
  2880,  2444,    46,  3777,  2252, 19172, 13048, 23299
  2896,   566,    55,  2951,  1604, 17684, 14572, 22970
  2880,   532,   148,  2932,  1732, 17676, 13944, 22580
  2864,   390,   522,  2937,  2344, 18120, 13688, 22829
  2912,   925,  1631,  3463,  2132, 18356, 14080, 23232
  2864,   253,   429,  2906,  3152, 17804, 14676, 23287
  2848,    35,   353,  2870,  1892, 17628, 13908, 22533
  2896,   915,   993,  3195,  2680, 18152, 14504, 23388
  2880,   640,    44,  2950,  1516, 18236, 13144, 22530
  2880,  1372,   246,  3199,  1192, 17596, 13552, 22241
  2896,   657,  2008,  3584,  2844, 19656, 12972, 23721
  2896,  1497,   927,  3389,  1060, 17188, 13248, 21726
  2880,   243,   891,  3024,  2040, 18364, 14008, 23186
  2880,   300,  1841,  3431,  2348, 18404, 12636, 22447
  2864,   154,   479,  2907,  1376, 19176, 12488, 22925
  2880,   559,  1523,  3305,  2504, 18688, 13396, 23129
  2864,   625,  1563,  3322,  1680, 19120, 11640, 22447
  2864,   385,   207,  2897,  1636, 18944, 13612, 23384
  2896,   152,   326,  2918,  1452, 18468, 12304, 22238
  2864,   206,   129,  2874,  1340, 18428, 12568, 22345
  2896,   470,   607,  2996,  1720, 19340, 13036, 23386
  2880,   970,  1240,  3282,   872, 18680, 12836, 22681
  2864,   598,  1171,  3151,  1656, 19280, 12684, 23137
  2864,   660,  1361,  3238,  1092, 18888, 12136, 22477
  2864,   473,   498,  2945,  1340, 18592, 12488, 22436
  2864,  1740,  1186,  3554,   704, 20216, 12124, 23583
  2864,   353,    31,  2885,  2052, 18820, 13372, 23177
  2864,  1424,   297,  3212,   680, 17660, 13360, 22154
  2864,   909,   702,  3085,  2040, 17292, 13316, 21920
  2864,   975,   775,  3123,  2160, 17812, 12812, 22047
  2832,   196,   948,  2992,   972, 18648, 12788, 22632
  2848,   417,   796,  2986,  1648, 18992, 12716, 22915
  2848,   468,   839,  3005,  1284, 18848, 12568, 22690
  2864,   505,   119,  2910,  1068, 18880, 12484, 22659
  2832,   304,   620,  2914,  1272, 18848, 12444, 22621
  2864,   605,   739,  3019,  1972, 18616, 13452, 23052
  2864,   298,   843,  3000,  1264, 19032, 12456, 22780
  2848,  1246,  1032,  3275,  1484, 18772, 12756, 22744
  2848,    69,   470,  2887,  1304, 18548, 13072, 22728
  2864,     7,   583,  2922,  1200, 18748, 12736, 22696
  2832,   454,   171,  2873,  1180, 18388, 12964, 22529
  2832,  1127,  1029,  3217,  1200, 18828, 12780, 22787
  2848,   207,  1539,  3243,  1784, 18724, 13216, 22987
  2816,    19,   640,  2887,  1032, 18436, 13016, 22591
  2816,   277,   601,  2892,  1192, 18848, 12980, 22916
  2864,   605,   528,  2974,  1188, 18704, 12900, 22752
  2832,    17,   671,  2910,  1564, 18956, 12568, 22797
  2832,    52,   182,  2838,  1140, 17892, 13220, 22275
  2832,   881,   661,  3038,  1488, 18712, 13148, 22917
  2864,  1558,   838,  3366,  2844, 18848, 13300, 23242
  2832,   160,   612,  2901,   504, 17580, 12552, 21607
  2832,     6,   800,  2942,  2304, 18992, 13656, 23505
  2832,  1114,   474,  3079,  1108, 17252, 13248, 21780
  2848,   304,    39,  2864,  2408, 18680, 12408, 22554
  2800,  1444,  1854,  3655,   188, 19832, 12616, 23505
  2864,   594,  1737,  3401,  1160, 18356, 13356, 22730
  2848,  1474,   288,  3219,  1288, 17860, 12788, 22003
  2848,  1049,   669,  3107,  1824, 19152, 13348, 23415
  2848,  1198,   504,  3130,  1300, 18700, 12868, 22736
  2832,  1735,  1559,  3668,   836, 18296, 12920, 22413
  2864,   168,  2325,  3692,  1408, 19688, 13200, 23745
  2848,   372,  1367,  3180,  1452, 18256, 12596, 22227
  2800,   255,   964,  2972,  1600, 18760, 11988, 22320
  2816,   363,   389,  2865,  1968, 19280, 13044, 23361
  2800,   997,   215,  2979,   724, 19176, 11784, 22519
  2832,   126,   133,  2837,  1752, 19412, 11536, 22648
  2800,   194,  1345,  3112,  1140, 19336, 12692, 23157
  2800,  1016,  1036,  3153,  1916, 18900, 12456, 22716
  2784,  1741,  1751,  3721,  1876, 18696, 13576, 23181
  2832,   945,  1902,  3539,  1160, 18176, 13884, 22901
